,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
PLIN1,1.4141926578561237,0.04154551339704097,16.261713457670023,6.668803509765725e-53,5.292701198226766e-52,109.10735475869639,LumB_vs_Normal
SERPINA5,1.3906698065573286,2.06622400369295,16.217493465406402,1.1788308938358031e-52,9.326193780346544e-52,108.53984807355646,LumB_vs_Normal
MIR6773,1.5986982021654168,2.172771249061467,16.20887118239431,1.3171848698343042e-52,1.038789329522322e-51,108.42929672389157,LumB_vs_Normal
HOXB-AS3,1.4837481373171684,-1.0713303400028014,16.162396727030856,2.3942366161893332e-52,1.8822614907148845e-51,107.83400993494044,LumB_vs_Normal
SLC34A2,1.3252351988733488,0.25461896900123315,16.16058721711539,2.4505465966462032e-52,1.9235059628306148e-51,107.810852248143,LumB_vs_Normal
C19orf33,1.1338504532918618,-1.0304721588119312,16.129937593810098,3.632193686365959e-52,2.842092086358341e-51,107.41883552428207,LumB_vs_Normal
SPAG6,1.4521490314550565,0.052141537750757305,16.12809905408082,3.71890398904548e-52,2.905393741441781e-51,107.39533394427663,LumB_vs_Normal
MIR6878,2.4923281054066813,1.1688451651109204,16.10431953585506,5.045156086810825e-52,3.9353791628789586e-51,107.09150774252413,LumB_vs_Normal
MIR1238,1.3006898539313492,3.735551357511541,16.055035822927962,9.485067873260888e-52,7.375635982317954e-51,106.46265643818995,LumB_vs_Normal
JQ778262,1.4542949458016512,0.8648528541561283,16.048671124585763,1.0289914958449297e-51,7.989064408733926e-51,106.3815265652917,LumB_vs_Normal
MIR106B,1.2064268165472174,-0.4610124762721933,16.041464300485522,1.1283747131389358e-51,8.747090799526633e-51,106.28968507584867,LumB_vs_Normal
NLRP2,1.2614458624286253,-0.39352759070725957,16.021801786100365,1.4509294917232415e-51,1.1230104425102489e-50,106.03923568864982,LumB_vs_Normal
MIR6729,1.590312905746085,3.4874387986234106,16.014613684204676,1.590541320650808e-51,1.2291663992664669e-50,105.94772309134078,LumB_vs_Normal
CYP4X1,2.6751771736929024,1.2094084971278118,16.011848455041633,1.6477487968229666e-51,1.2700904316492416e-50,105.9125250693661,LumB_vs_Normal
AJ236552,1.5808199134224028,3.6462189964206475,16.011809111165693,1.6485773802807155e-51,1.2700904316492416e-50,105.91202429527266,LumB_vs_Normal
AK097370,1.884430791199023,-0.5559234898424316,16.00859908313016,1.71759947952159e-51,1.3212303688627614e-50,105.87116907496927,LumB_vs_Normal
INSM1,1.2680419582104927,0.2818081069250313,16.007879785202096,1.7334568086849858e-51,1.3313800373924622e-50,105.86201496515709,LumB_vs_Normal
ALB,2.0330042724475126,-0.5119693662588998,15.933577594666492,4.4732705661740477e-51,3.425168886810144e-50,104.91772133571754,LumB_vs_Normal
MIR548Z,1.7696305161897463,-0.35420374878943756,15.91434656285825,5.714822543962979e-51,4.369130385292797e-50,104.67374132681478,LumB_vs_Normal
immunoglobulin heavy chain V(H)5,1.406542885605354,1.4058844135790483,15.90428662963356,6.495608822873553e-51,4.958480017460728e-50,104.54618275206388,LumB_vs_Normal
AF117136,1.7149815888839142,-1.8125019519088457,15.88205946133092,8.618492225321396e-51,6.568972732714479e-50,104.26451522816834,LumB_vs_Normal
PROL1,1.4076865733458555,-1.4378842188252705,15.87176300948995,9.823990398517923e-51,7.476400607700094e-50,104.13411574286866,LumB_vs_Normal
SNORD89,1.4681595632569193,-1.518684643921811,15.86863847172908,1.0222031798825112e-50,7.767501366888383e-50,104.09455496639512,LumB_vs_Normal
