,logFC,AveExpr,t,P.Value,adj.P.Val,B,comparison
LRRC31,1.7943670374669776,-1.3511786569542035,15.36936528710919,1.5075158724991815e-50,9.28273320504422e-50,103.61836127671286,Her2_vs_LumA
X01410,1.638775475035734,2.2669745682047373,15.355285149161094,1.8318694516469202e-50,1.1252269359010567e-49,103.4243846752858,Her2_vs_LumA
KLK10,1.1562685762041505,-1.9719658703626435,15.285393449814226,4.809442519439723e-50,2.9397570412223244e-49,102.46360599034585,Her2_vs_LumA
ZNF385B,1.256067290120374,2.6341940660059766,15.272911739646602,5.712151498867684e-50,3.483019206626636e-49,102.29239097272908,Her2_vs_LumA
SNORA84,1.2471696977726063,1.557437344862593,15.239729035869182,9.0192285097169e-50,5.4728328335660805e-49,101.83775661504433,Her2_vs_LumA
SNORA16B,1.942489959740713,0.7284576150664328,15.211803276256832,1.3238803009104566e-49,7.984802779918315e-49,101.45575821046903,Her2_vs_LumA
RBM24,1.1246212950648322,1.6536234849689668,15.197547047820205,1.6100754518349552e-49,9.699249709849128e-49,101.2609617669692,Her2_vs_LumA
CHIT1,1.39209922705055,3.720057558835323,15.138211392485386,3.630250030988372e-49,2.1686081427648574e-48,100.45176919073214,Her2_vs_LumA
CCL19,1.2234446273327495,-0.025682329878902694,15.13654150275159,3.714135920519135e-49,2.2160715516223954e-48,100.42903259588671,Her2_vs_LumA
COL11A1,1.4822363874191613,1.0266338970513524,15.10999848959459,5.338761462232266e-49,3.174055566130955e-48,100.06790221720355,Her2_vs_LumA
MIR6791,1.3152422829836241,0.671373528600563,15.108262931393389,5.466844160360759e-49,3.2463445132783607e-48,100.04430678047993,Her2_vs_LumA
COL17A1,1.0096579583150456,1.784597261833886,15.0808060334272,7.952428012494407e-49,4.705578705617992e-48,99.67131065617504,Her2_vs_LumA
SPTSSB,1.3146612715372046,1.7118546833264607,15.077207785140144,8.352425070699005e-49,4.9364214365833364e-48,99.6224694820004,Her2_vs_LumA
VTRNA1-2,1.1651369364525925,2.9833673377954923,15.07137186282849,9.044214678374685e-49,5.3389697038811596e-48,99.54327487004717,Her2_vs_LumA
RPS10-NUDT3,1.4014083565476119,2.488287071935351,15.053926580344244,1.147129445104706e-48,6.76373493575888e-48,99.30668543886624,Her2_vs_LumA
SAA2,1.1720522139847798,3.9537157285619307,15.052347146701909,1.1720735617702456e-48,6.902671152946087e-48,99.28527631663489,Her2_vs_LumA
TCRBV19S1P,1.214025823345285,-1.325841148288038,15.033278244265704,1.5194526520976688e-48,8.937956777045112e-48,99.02694069279933,Her2_vs_LumA
BC127868,1.5412270287135088,1.9116195824046032,15.001560308359247,2.33855334885049e-48,1.3723904629404285e-47,98.59782442508565,Her2_vs_LumA
PITX1,1.1072397904618034,-2.0124095439694316,15.000308386018013,2.3786584509114857e-48,1.3942898305460056e-47,98.58090191930395,Her2_vs_LumA
RIMS4,1.261793261547465,1.6401490446652973,14.961426146577047,4.0313057470711503e-48,2.357488740977281e-47,98.05588698060711,Her2_vs_LumA
DQ601422,1.1959658905912216,-0.3203566891837066,14.947382597434475,4.87619594739527e-48,2.848245296375742e-47,97.86653043319129,Her2_vs_LumA
DQ588124,1.3523715052575744,1.1349487202618738,14.939609623612988,5.417420437413388e-48,3.160688703275022e-47,97.76178481391737,Her2_vs_LumA
DQ584254,1.859092767096372,-0.8334184496227185,14.870672855222363,1.3752068740521537e-47,7.967594867046083e-47,96.83473859788351,Her2_vs_LumA
TSPAN1,1.2741179305902843,-0.26923847238055687,14.85561545858659,1.684761056951046e-47,9.727257834590334e-47,96.6327097224022,Her2_vs_LumA
